date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,is_competitive,total_goals,goal_diff,winner,home_avg_gf_5,home_avg_ga_5,home_avg_gf_10,home_avg_ga_10,home_avg_gf_20,home_avg_ga_20,home_win_rate_10,home_draw_rate_10,home_days_rest,away_avg_gf_5,away_avg_ga_5,away_avg_gf_10,away_avg_ga_10,away_avg_gf_20,away_avg_ga_20,away_win_rate_10,away_draw_rate_10,away_days_rest,home_fifa_rank,away_fifa_rank,h2h_played,h2h_home_gd,h2h_avg_gd,time_weight,sample_weight,rank_diff,form_gf_diff,form_ga_diff,win_rate_diff
2010-02-16,Tajikistan,Bangladesh,1.0,2.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,3.0,-1.0,Bangladesh,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,45.0,,,,,,,0.0,0.0,,148.0,150.0,0,-4.0,-3.0,0.0005330143476363554,0.00010660286952727109,2.0,,,0.5
2010-02-17,North Korea,Turkmenistan,1.0,1.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,2.0,0.0,Draw,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,46.0,,,,,,,0.0,0.0,,,134.0,0,1.0,1.0,0.0005336899534294006,0.00010673799068588012,,,,0.0
2010-02-18,Bangladesh,Myanmar,1.0,2.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,3.0,-1.0,Myanmar,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.0,2.0,4.0,0.0,4.0,0.0,4.0,0.0,0.5,0.0,2.0,150.0,141.0,0,0.0,0.0,0.0005343664155656004,0.00010687328311312008,-9.0,-2.0,1.0,0.0
2010-02-18,Sri Lanka,Tajikistan,1.0,3.0,AFC Challenge Cup,Colombo,Sri Lanka,False,False,4.0,-2.0,Tajikistan,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,2.0,151.0,148.0,0,-1.0,-1.0,0.0005343664155656004,0.00010687328311312008,-3.0,-1.0,3.0,-0.3333333333333333
2010-02-19,Kuwait,Syria,1.0,1.0,Friendly,Al Ain,United Arab Emirates,True,False,2.0,0.0,Draw,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.5,44.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.25,0.5,27.0,92.0,100.0,0,-2.0,-2.0,0.0005350437351303849,0.00010700874702607697,8.0,-0.3333333333333335,1.6666666666666667,-0.25
2010-02-19,Kyrgyzstan,North Korea,0.0,4.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,4.0,-4.0,North Korea,,,,,,,0.0,0.0,,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.3333333333333333,2.0,,,0,0.0,0.0,0.0005350437351303849,0.00010700874702607697,,,,0.0
2010-02-20,Sri Lanka,Bangladesh,3.0,0.0,AFC Challenge Cup,Colombo,Sri Lanka,False,False,3.0,3.0,Sri Lanka,0.5,3.5,0.5,3.5,0.5,3.5,0.0,0.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,0.3333333333333333,0.0,2.0,151.0,150.0,0,3.0,3.0,0.0005357219132105616,0.00010714438264211232,-1.0,-1.0,2.0,-0.3333333333333333
2010-02-20,Tajikistan,Myanmar,3.0,0.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,3.0,3.0,Tajikistan,1.6666666666666667,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,0.5,0.0,2.0,3.0,0.5,3.0,0.5,3.0,0.5,0.6666666666666666,0.0,2.0,148.0,141.0,0,4.0,3.0,0.0005357219132105616,0.00010714438264211232,-7.0,-1.3333333333333333,0.5,-0.16666666666666663
2010-02-21,Turkmenistan,Kyrgyzstan,1.0,0.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,1.0,1.0,Turkmenistan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,134.0,,0,3.0,3.0,0.0005364009508943156,0.00010728019017886313,,1.0,-3.0,0.0
2010-02-24,North Korea,Myanmar,5.0,0.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,5.0,5.0,North Korea,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.25,0.25,5.0,2.0,1.3333333333333333,2.0,1.3333333333333333,2.0,1.3333333333333333,0.5,0.0,4.0,,141.0,0,1.0,1.0,0.0005384432324695822,0.00010768864649391644,,-0.33333333333333326,-0.6666666666666666,-0.25
2010-02-24,Mexico,Bolivia,5.0,0.0,Friendly,San Francisco,United States,True,False,5.0,5.0,Mexico,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,17.0,55.0,0,5.0,3.0,0.0005384432324695822,0.00010768864649391644,38.0,,,0.0
2010-02-24,Tajikistan,Turkmenistan,0.0,2.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,2.0,-2.0,Turkmenistan,2.0,0.75,2.0,0.75,2.0,0.75,0.6,0.0,4.0,1.0,0.5,1.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,3.0,148.0,134.0,0,-1.0,-1.0,0.0005384432324695822,0.00010768864649391644,-14.0,1.0,0.25,0.26666666666666666
2010-02-24,United States,El Salvador,2.0,1.0,Friendly,Tampa,United States,False,False,3.0,1.0,United States,1.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,32.0,,,,,,,0.0,0.0,,,71.0,0,2.0,2.0,0.0005384432324695822,0.00010768864649391644,,,,0.0
2010-02-25,Jordan,Azerbaijan,0.0,2.0,Friendly,Amman,Jordan,False,False,2.0,-2.0,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,,,,,,,0.0,0.0,,106.0,114.0,0,5.0,3.0,0.0005391257194771001,0.00010782514389542003,8.0,,,0.0
2010-02-25,Kuwait,Bahrain,4.0,1.0,Friendly,Al Ain,United Arab Emirates,True,False,5.0,3.0,Kuwait,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.6666666666666666,6.0,2.0,1.5,2.0,1.5,2.0,1.5,0.3333333333333333,0.0,36.0,92.0,60.0,0,-2.0,-2.0,0.0005391257194771001,0.00010782514389542003,-32.0,-0.5,0.0,-0.3333333333333333
2010-02-25,Turkmenistan,North Korea,1.0,1.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,2.0,0.0,Draw,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.5,0.25,1.0,2.5,0.5,2.5,0.5,2.5,0.5,0.4,0.2,1.0,134.0,,1,3.0,3.0,0.0005391257194771001,0.00010782514389542003,,-1.1666666666666667,-0.16666666666666669,0.09999999999999998
2010-02-27,Malaysia,Yemen,1.0,0.0,Friendly,Kuala Lumpur,Malaysia,False,False,1.0,1.0,Malaysia,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,52.0,2.0,1.25,2.0,1.25,2.0,1.25,0.4,0.0,38.0,159.0,105.0,0,0.0,0.0,0.0005404932897842946,0.00010809865795685893,-54.0,-2.0,-0.25,-0.4
2010-02-27,Tajikistan,Myanmar,1.0,0.0,AFC Challenge Cup,Colombo,Sri Lanka,True,False,1.0,1.0,Tajikistan,1.6,1.0,1.6,1.0,1.6,1.0,0.5,0.0,3.0,1.5,2.25,1.5,2.25,1.5,2.25,0.4,0.0,3.0,148.0,141.0,1,-1.0,-1.0,0.0005404932897842946,0.00010809865795685893,-7.0,0.10000000000000009,-1.25,0.09999999999999998
2010-03-02,Guadeloupe,Saint Kitts and Nevis,2.0,1.0,Friendly,Vieux-Habitants,Guadeloupe,False,False,3.0,1.0,Guadeloupe,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0,-4.0,-3.0,0.0005425511524436381,0.00010851023048872762,,,,0.0
2010-03-02,Republic of Ireland,Brazil,0.0,2.0,Friendly,London,England,True,False,2.0,-2.0,Brazil,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,37.0,2.0,0,-1.0,-1.0,0.0005425511524436381,0.00010851023048872762,-35.0,,,0.0
2010-03-03,Albania,Northern Ireland,1.0,0.0,Friendly,Tirana,Albania,False,False,1.0,1.0,Albania,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,96.0,39.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,-57.0,,,0.0
2010-03-03,Algeria,Serbia,0.0,3.0,Friendly,Algiers,Algeria,False,False,3.0,-3.0,Serbia,0.8,1.4,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.2857142857142857,0.14285714285714285,32.0,,,,,,,0.0,0.0,,32.0,13.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,-19.0,,,0.2857142857142857
2010-03-03,Angola,Latvia,1.0,1.0,Friendly,Luanda,Angola,False,False,2.0,0.0,Draw,1.4,1.2,1.4,1.2,1.4,1.2,0.16666666666666666,0.5,38.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,86.0,47.0,0,-3.0,-3.0,0.0005432388463176205,0.0001086477692635241,-39.0,1.4,0.19999999999999996,0.16666666666666666
2010-03-03,Armenia,Belarus,1.0,3.0,Friendly,Antalya,Turkey,True,False,4.0,-2.0,Belarus,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,103.0,79.0,0,0.0,0.0,0.0005432388463176205,0.0001086477692635241,-24.0,,,0.0
2010-03-03,Australia,Indonesia,1.0,0.0,AFC Asian Cup qualification,Brisbane,Australia,False,True,1.0,1.0,Australia,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.5,56.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,56.0,23.0,137.0,0,-2.0,-2.0,0.0005432388463176205,0.0005432388463176205,114.0,1.0,0.0,0.0
2010-03-03,Austria,Denmark,2.0,1.0,Friendly,Vienna,Austria,False,False,3.0,1.0,Austria,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,56.0,33.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,-23.0,,,0.0
2010-03-03,Belgium,Croatia,0.0,1.0,Friendly,Brussels,Belgium,False,False,1.0,-1.0,Croatia,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,68.0,11.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,-57.0,,,0.0
2010-03-03,Bosnia and Herzegovina,Ghana,2.0,1.0,Friendly,Sarajevo,Bosnia and Herzegovina,False,False,3.0,1.0,Bosnia and Herzegovina,,,,,,,0.0,0.0,,0.8,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.14285714285714285,31.0,49.0,28.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,-21.0,,,-0.42857142857142855
2010-03-03,Cyprus,Iceland,0.0,0.0,Friendly,Larnaca,Cyprus,False,False,0.0,0.0,Draw,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,66.0,91.0,0,-2.0,-2.0,0.0005432388463176205,0.0001086477692635241,25.0,,,0.0
2010-03-03,El Salvador,Guatemala,1.0,2.0,Friendly,Los Angeles,United States,True,False,3.0,-1.0,Guatemala,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,7.0,,,,,,,0.0,0.0,,72.0,129.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,57.0,,,0.0
2010-03-03,England,Egypt,3.0,1.0,Friendly,London,England,False,False,4.0,2.0,England,,,,,,,0.0,0.0,,2.4,0.2,2.2857142857142856,0.2857142857142857,2.2857142857142856,0.2857142857142857,0.875,0.0,31.0,8.0,17.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,9.0,,,-0.875
2010-03-03,France,Spain,0.0,2.0,Friendly,Saint-Denis,France,False,False,2.0,-2.0,Spain,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,7.0,1.0,0,-2.0,-2.0,0.0005432388463176205,0.0001086477692635241,-6.0,,,0.0
2010-03-03,Georgia,Estonia,2.0,1.0,Friendly,Tbilisi,Georgia,False,False,3.0,1.0,Georgia,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,124.0,97.0,0,-0.0,-0.0,0.0005432388463176205,0.0001086477692635241,-27.0,,,0.0
2010-03-03,Germany,Argentina,0.0,1.0,Friendly,Munich,Germany,False,False,1.0,-1.0,Argentina,,,,,,,0.0,0.0,,2.5,1.5,2.5,1.5,2.5,1.5,0.6666666666666666,0.0,21.0,5.0,9.0,0,2.0,2.0,0.0005432388463176205,0.0001086477692635241,4.0,,,-0.6666666666666666
2010-03-03,Greece,Senegal,0.0,2.0,Friendly,Vólos,Greece,False,False,2.0,-2.0,Senegal,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,10.0,94.0,0,0.0,0.0,0.0005432388463176205,0.0001086477692635241,84.0,,,0.0
2010-03-03,Hong Kong,Yemen,0.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False,True,0.0,0.0,Draw,0.0,3.5,0.0,3.5,0.0,3.5,0.0,0.0,17.0,1.6,1.2,1.6,1.2,1.6,1.2,0.3333333333333333,0.0,4.0,142.0,107.0,0,-2.0,-2.0,0.0005432388463176205,0.0005432388463176205,-35.0,-1.6,2.3,-0.3333333333333333
2010-03-03,Hungary,Russia,1.0,1.0,Friendly,Budapest,Hungary,False,False,2.0,0.0,Draw,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,48.0,12.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,-36.0,,,0.0
2010-03-03,Iran,Thailand,1.0,0.0,AFC Asian Cup qualification,Tehran,Iran,False,True,1.0,1.0,Iran,2.0,0.5,2.0,0.5,2.0,0.5,0.6666666666666666,0.0,56.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.25,0.25,42.0,,99.0,0,0.0,0.0,0.0005432388463176205,0.0005432388463176205,,1.3333333333333335,-0.5,0.41666666666666663
2010-03-03,Italy,Cameroon,0.0,0.0,Friendly,Monaco,Monaco,True,False,0.0,0.0,Draw,,,,,,,0.0,0.0,,1.8,1.8,1.8,1.8,1.8,1.8,0.3333333333333333,0.16666666666666666,37.0,4.0,20.0,0,2.0,2.0,0.0005432388463176205,0.0001086477692635241,16.0,,,-0.3333333333333333
2010-03-03,Côte d'Ivoire,South Korea,0.0,2.0,Friendly,London,England,True,False,2.0,-2.0,South Korea,1.6,0.8,1.6,0.8,1.6,0.8,0.5,0.16666666666666666,38.0,2.2,0.8,2.1666666666666665,1.3333333333333333,2.1666666666666665,1.3333333333333333,0.5714285714285714,0.0,17.0,22.0,,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,,-0.5666666666666664,-0.5333333333333332,-0.0714285714285714
2010-03-03,Japan,Bahrain,2.0,0.0,AFC Asian Cup qualification,Toyota,Japan,False,True,2.0,2.0,Japan,1.4,1.0,1.4,1.0,1.4,1.0,0.3333333333333333,0.3333333333333333,17.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.25,0.0,6.0,46.0,63.0,0,1.0,1.0,0.0005432388463176205,0.0005432388463176205,17.0,-0.26666666666666683,-1.3333333333333335,0.08333333333333331
2010-03-03,Jordan,Singapore,2.0,1.0,AFC Asian Cup qualification,Amman,Jordan,False,True,3.0,1.0,Jordan,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,6.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,3.3333333333333335,0.6666666666666666,3.3333333333333335,0.0,0.0,39.0,106.0,120.0,0,-1.0,-1.0,0.0005432388463176205,0.0005432388463176205,14.0,-0.6666666666666666,-2.3333333333333335,0.0
2010-03-03,Kazakhstan,Moldova,0.0,1.0,Friendly,Antalya,Turkey,True,False,1.0,-1.0,Moldova,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,127.0,100.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,-27.0,,,0.0
2010-03-03,Libya,Mali,2.0,1.0,Friendly,Tripoli,Libya,False,False,3.0,1.0,Libya,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,56.0,1.4,1.4,1.4,1.4,1.4,1.4,0.16666666666666666,0.3333333333333333,44.0,116.0,54.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,-62.0,-1.4,-0.3999999999999999,-0.16666666666666666
2010-03-03,Luxembourg,Azerbaijan,1.0,2.0,Friendly,Luxembourg,Luxembourg,False,False,3.0,-1.0,Azerbaijan,,,,,,,0.0,0.0,,2.0,0.0,2.0,0.0,2.0,0.0,0.5,0.0,6.0,126.0,109.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,-17.0,,,-0.5
2010-03-03,North Macedonia,Montenegro,2.0,1.0,Friendly,Skopje,North Macedonia,False,False,3.0,1.0,North Macedonia,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,64.0,71.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,7.0,,,0.0
2010-03-03,Malta,Finland,1.0,2.0,Friendly,Attard,Malta,False,False,3.0,-1.0,Finland,,,,,,,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,44.0,150.0,52.0,0,3.0,3.0,0.0005432388463176205,0.0001086477692635241,-98.0,,,0.0
2010-03-03,Mexico,New Zealand,2.0,0.0,Friendly,Pasadena,United States,True,False,2.0,2.0,Mexico,5.0,0.0,5.0,0.0,5.0,0.0,0.5,0.0,7.0,,,,,,,0.0,0.0,,15.0,80.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,65.0,,,0.5
2010-03-03,Mozambique,Botswana,0.0,1.0,Friendly,Maputo,Mozambique,False,False,1.0,-1.0,Botswana,0.5,2.25,0.5,2.25,0.5,2.25,0.0,0.2,42.0,,,,,,,0.0,0.0,,84.0,119.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,35.0,,,0.0
2010-03-03,Netherlands,United States,2.0,1.0,Friendly,Amsterdam,Netherlands,False,False,3.0,1.0,Netherlands,,,,,,,0.0,0.0,,1.5,2.0,1.5,2.0,1.5,2.0,0.3333333333333333,0.0,7.0,3.0,,0,2.0,2.0,0.0005432388463176205,0.0001086477692635241,,,,-0.3333333333333333
2010-03-03,Nigeria,DR Congo,5.0,2.0,Friendly,Abuja,Nigeria,False,False,7.0,3.0,Nigeria,1.0,0.2,1.0,0.6666666666666666,1.0,0.6666666666666666,0.42857142857142855,0.14285714285714285,32.0,,,,,,,0.0,0.0,,21.0,,0,-0.0,-0.0,0.0005432388463176205,0.0001086477692635241,,,,0.42857142857142855
2010-03-03,Oman,Kuwait,0.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False,True,0.0,0.0,Draw,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,42.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.25,0.5,6.0,93.0,88.0,0,2.0,2.0,0.0005432388463176205,0.0005432388463176205,-5.0,-1.3333333333333335,-0.33333333333333326,0.08333333333333331
2010-03-03,Poland,Bulgaria,2.0,0.0,Friendly,Warsaw,Poland,False,False,2.0,2.0,Poland,4.5,1.0,4.5,1.0,4.5,1.0,0.6666666666666666,0.0,39.0,,,,,,,0.0,0.0,,59.0,30.0,0,2.0,2.0,0.0005432388463176205,0.0001086477692635241,-29.0,,,0.6666666666666666
2010-03-03,Portugal,China PR,2.0,0.0,Friendly,Coimbra,Portugal,False,False,2.0,2.0,Portugal,,,,,,,0.0,0.0,,1.4,0.2,1.4,0.2,1.4,0.2,0.5,0.3333333333333333,17.0,6.0,83.0,0,-2.0,-2.0,0.0005432388463176205,0.0001086477692635241,77.0,,,-0.5
2010-03-03,Romania,Israel,0.0,2.0,Friendly,Timişoara,Romania,False,False,2.0,-2.0,Israel,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,36.0,26.0,0,-2.0,-2.0,0.0005432388463176205,0.0001086477692635241,-10.0,,,0.0
2010-03-03,Scotland,Czechia,1.0,0.0,Friendly,Glasgow,Scotland,False,False,1.0,1.0,Scotland,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,45.0,25.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,-20.0,,,0.0
2010-03-03,Slovakia,Norway,0.0,1.0,Friendly,Žilina,Slovakia,False,False,1.0,-1.0,Norway,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,31.0,33.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,2.0,,,0.0
2010-03-03,Slovenia,Qatar,4.0,1.0,Friendly,Maribor,Slovenia,False,False,5.0,3.0,Slovenia,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,60.0,27.0,92.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,65.0,,,0.0
2010-03-03,South Africa,Namibia,1.0,1.0,Friendly,Durban,South Africa,False,False,2.0,0.0,Draw,3.0,0.0,3.0,0.0,3.0,0.0,0.5,0.0,35.0,,,,,,,0.0,0.0,,81.0,111.0,0,3.0,3.0,0.0005432388463176205,0.0001086477692635241,30.0,,,0.5
2010-03-03,Switzerland,Uruguay,1.0,3.0,Friendly,St. Gallen,Switzerland,False,False,4.0,-2.0,Uruguay,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,15.0,19.0,0,0.0,0.0,0.0005432388463176205,0.0001086477692635241,4.0,,,0.0
2010-03-03,Syria,Lebanon,4.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False,True,4.0,4.0,Syria,2.0,0.5,2.0,0.5,2.0,0.5,0.2,0.6,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,56.0,101.0,149.0,0,2.0,2.0,0.0005432388463176205,0.0005432388463176205,48.0,1.0,-0.5,0.2
2010-03-03,Tanzania,Uganda,2.0,3.0,Friendly,Mwanza,Tanzania,False,False,5.0,-1.0,Uganda,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,58.0,,,,,,,0.0,0.0,,108.0,74.0,0,-4.0,-3.0,0.0005432388463176205,0.0001086477692635241,-34.0,,,0.0
2010-03-03,Türkiye,Honduras,2.0,0.0,Friendly,Istanbul,Turkey,False,False,2.0,2.0,Türkiye,,,,,,,0.0,0.0,,3.0,1.0,3.0,1.0,3.0,1.0,0.5,0.0,39.0,,35.0,0,1.0,1.0,0.0005432388463176205,0.0001086477692635241,,,,-0.5
2010-03-03,Uzbekistan,United Arab Emirates,0.0,1.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False,True,1.0,-1.0,United Arab Emirates,,,,,,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,56.0,75.0,115.0,0,2.0,2.0,0.0005432388463176205,0.0005432388463176205,40.0,,,-0.5
2010-03-03,Venezuela,Panama,1.0,2.0,Friendly,Barquisimeto,Venezuela,False,False,3.0,-1.0,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,42.0,49.0,78.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,29.0,-1.0,-2.0,0.0
2010-03-03,Wales,Sweden,0.0,1.0,Friendly,Swansea,Wales,False,False,1.0,-1.0,Sweden,,,,,,,0.0,0.0,,1.0,0.5,1.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,39.0,76.0,42.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,-34.0,,,-0.3333333333333333
2010-03-03,Zimbabwe,Malawi,2.0,1.0,Friendly,Harare,Zimbabwe,False,False,3.0,1.0,Zimbabwe,0.0,4.5,0.0,4.5,0.0,4.5,0.0,0.0,35.0,1.0,1.25,1.0,1.25,1.0,1.25,0.2,0.2,44.0,117.0,82.0,0,-1.0,-1.0,0.0005432388463176205,0.0001086477692635241,-35.0,-1.0,3.25,-0.2
2010-03-06,Venezuela,North Korea,2.0,1.0,Friendly,Puerto la Cruz,Venezuela,False,False,3.0,1.0,Venezuela,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.3333333333333333,3.0,2.2,0.6,2.2,0.6,2.2,0.6,0.3333333333333333,0.3333333333333333,9.0,49.0,,0,-0.0,-0.0,0.0005453071623505319,0.00010906143247010638,,-1.7000000000000002,0.4,-0.3333333333333333
2010-03-07,Niger,Benin,2.0,0.0,Friendly,Niamey,Niger,False,False,2.0,2.0,Niger,,,,,,,0.0,0.0,,0.75,1.25,0.75,1.25,0.75,1.25,0.2,0.2,46.0,164.0,65.0,0,1.0,1.0,0.0005459983495193333,0.00010919966990386667,-99.0,,,-0.2
2010-03-17,Mexico,North Korea,2.0,1.0,Friendly,Torreón,Mexico,False,False,3.0,1.0,Mexico,3.5,0.0,3.5,0.0,3.5,0.0,0.6666666666666666,0.0,14.0,2.4,0.8,2.0,0.8333333333333334,2.0,0.8333333333333334,0.2857142857142857,0.2857142857142857,11.0,15.0,,0,-2.0,-2.0,0.0005529585900056438,0.00011059171800112877,,1.5,-0.8333333333333334,0.38095238095238093
2010-03-20,Alderney,Jersey,0.0,3.0,Muratti Vase,Alderney,Alderney,False,False,3.0,-3.0,Jersey,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,0,1.0,1.0,0.0005550639127840078,0.00011101278255680157,,,,0.0
2010-03-21,Iceland,Faroe Islands,2.0,0.0,Friendly,Kópavogur,Iceland,False,False,2.0,2.0,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.0,,,,,,,0.0,0.0,,91.0,118.0,0,3.0,3.0,0.0005557674668189982,0.00011115349336379964,27.0,,,0.0
2010-03-21,Namibia,Botswana,0.0,0.0,Friendly,Windhoek,Namibia,False,False,0.0,0.0,Draw,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,18.0,111.0,119.0,0,2.0,2.0,0.0005557674668189982,0.00011115349336379964,8.0,0.0,1.0,-0.5
2010-03-24,Martinique,Haiti,0.0,0.0,Friendly,Fort-de-France,Martinique,False,False,0.0,0.0,Draw,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,90.0,0,-0.0,-0.0,0.0005578834840552178,0.00011157669681104356,,,,0.0
2010-03-24,Mexico,Iceland,0.0,0.0,Friendly,Charlotte,United States,True,False,0.0,0.0,Draw,3.0,0.3333333333333333,3.0,0.3333333333333333,3.0,0.3333333333333333,0.75,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,3.0,15.0,91.0,0,-0.0,-0.0,0.0005578834840552178,0.00011157669681104356,76.0,2.0,0.3333333333333333,0.4166666666666667
2010-03-31,Chile,Venezuela,0.0,0.0,Friendly,Temuco,Chile,False,False,0.0,0.0,Draw,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,25.0,13.0,48.0,0,0.0,0.0,0.0005628522413919135,0.0001125704482783827,35.0,1.0,0.0,0.25
2010-03-31,Paraguay,South Africa,1.0,1.0,Friendly,Asunción,Paraguay,False,False,2.0,0.0,Draw,,,,,,,0.0,0.0,,2.0,0.5,2.0,0.5,2.0,0.5,0.3333333333333333,0.3333333333333333,28.0,23.0,88.0,0,0.0,0.0,0.0005628522413919135,0.0001125704482783827,65.0,,,-0.3333333333333333
